Title,Manufacturer,Amps,Voltage,Max. Voltage,Enclosure,Description,Link
30 Amp 3-Pole Fuse Holder 1492-FB3C30-L,ALLEN-BRADLEY,30 amps,600 volts,,,Model  1492-FB3C30-L   GERMANY   Used   30 amps   600 volts   CC   Withstand Rating: 200k RMS Sym Amps Pole: 3  Indicator: LED indication,https://www.lenmark.com//collections/fuses/products/30-amp-3-pole-fuse-holder-1492-fb3c30-l
30 A Class CC Fuse Holder 1492-FB2C30,ALLEN-BRADLEY,30 amps,600 volts,,,Model  1492-FB2C30   Good   30 amps   600 volts   CC,https://www.lenmark.com//collections/fuses/products/30-a-class-cc-fuse-holder-1492-fb2c30
30 Amp 1-pole Fuse Holder LPSC-ID CH Class CC,LITTELFUSE,30 amps,600 volts,,,Model  LPSC-ID CH   CHINA   Surplus New   30 amps   600 volts   CC   200kA   Amp: 30   Voltage: 600  Class: CC   Pole: 1  Interrupt Rating: 200kA   Indicating: Yes  Mount Method: DIN Rail,https://www.lenmark.com//collections/fuses/products/30-amp-1-pole-fuse-holder-lpsc-id-ch-class-cc
10 Amp Class J Time Delay Fuse AJT10,FERRAZ SHAWMUT,10 amps,600 volts,,,Model  AJT10   MEXICO   Good   10 amps   600 volts   AC   J   200 kA   Yes  Interrupting Rating (DC): 500 V @ 100 kA,https://www.lenmark.com//collections/fuses/products/10-amp-fuse-ajt10
100 Amp Class RK5 Time Delay Fuse TRS100R (Bag of 2),FERRAZ SHAWMUT,100 amps,600 volts,,,Model  TRS100R   Used   100 amps   600 volts   AC   RK5   20 kA   No  Interrupting Rating (DC): 600 V @ 100 kA,https://www.lenmark.com//collections/fuses/products/100-amp-class-rk5-fuse-trs100r-bag-of-2
1/2E Amp Potential Transformer Fuse A480T1/2E,FERRAZ SHAWMUT,1/2E amps,,,,Model  A480T1/2E   MEXICO   Good   1/2E amps   AC   50 kA   Vo ltage: 4800V,https://www.lenmark.com//collections/fuses/products/1-2e-amp-pt-fuse-a480t1-2e
multi 9 STI 10.3x38 mm 3 Pole Isolatable Fuse Carrier 15656,MERLIN GERIN,10 amps,,,,Model  15656   BELGIUM   Used   10 amps   80 kA   Dimensions (Dia. x Length): 10 x 38 mm  Operating Voltage: 500 VAC  Poles: 3  Complies with Standard: IEC 947-3  Fuse Link Types: gG and aM,https://www.lenmark.com//collections/fuses/products/multi-9-sti-10-3x38-mm-3-pole-isolatable-fuse-carrier-15656
30 Amp Class RK5 Time Delay Fuse TRS30R (Bag of 4),FERRAZ SHAWMUT,30 amps,600 volts,,,Model  TRS30R   Used   30 amps   600 volts   AC   RK5   200 kA   No  Interrupting Rating (DC): 300 V @ 20 kA,https://www.lenmark.com//collections/fuses/products/30-amp-class-rk5-fuse-trs30r-bag-of-4
30 Amp 2 Pole Fuse Holder USCC2I,FERRAZ SHAWMUT,30 amps,600 volts,,,Model  USCC2I   CHINA   Surplus New   30 amps   600 volts   AC   CC   200 kA   Series: USCC No. of Poles: 2 Poles,https://www.lenmark.com//collections/fuses/products/30-amp-ultrasafe-fuse-uscc2i
300 Amp H.R.C Fuse CM-300,ENGLISH ELECTRIC,300 amps,600 volts,,,Model  CM300   CANADA   Used   300 amps   600 volts   AC   200 kA   Type: HRC Mounting: Bolt  Terminal: Blade,https://www.lenmark.com//collections/fuses/products/300-amp-fuse-no-cm300
200 Amp Class C Current Limiting CGL-200,COOPER,200 amps,600 volts,,,Model  CGL200   UNITED STATES   Surplus New   200 amps   600 volts   AC   C   200 kA   Type: HRCII-C Mounting: Bolt  Terminal: Blade,https://www.lenmark.com//collections/fuses/products/tron-200-amp-fuse-no-cgl200
Class CC Fuse Holder BC6032P,BUSSMANN,30 amps,600 volts,,,Model  BC6032P   Used   30 amps   600 volts,https://www.lenmark.com//collections/fuses/products/class-cc-fuse-holder-bc6032p
"Fuse Block Holder No. 60608R for Class R Fuse, 60 amp, 600 volts, 3-pole",GOULD,,,,,Model  60608R   Surplus New,https://www.lenmark.com//collections/fuses/products/fuse-block-holder-no-60608r-for-class-r-fuse-60-amp-600-volts-3-pole
Fuse Extractor 80144-491-02-R,ALLEN-BRADLEY,,,,,Model  80144-491-02-R   2013   Surplus New,https://www.lenmark.com//collections/fuses/products/fuse-extractor-80144-491-02-r
3-2/10 Amp Class RK5 Time Delay FLNR-3-2/10,LITTELFUSE,3-2/10 amps,,,,Model  FLNR-3-2/10   Surplus New   3-2/10 amps   AC   RK5  Volts: 250 V,https://www.lenmark.com//collections/fuses/products/flnr-3-2-10
32 Amp 3 Pole Fuse Holder USM3I Y219073,FERRAZ SHAWMUT,32 amps,600 volts,,,Model  USM3I Y219073   Used   32 amps   600 volts   AC   200 kA   Pole: 3 Mounting Type: DIN Rail,https://www.lenmark.com//collections/fuses/products/ultrasafe-32-amp-fuse-holder-usm3i-y219073
32 Amp 3 Pole Fuse Holder Y219073,FERRAZ SHAWMUT,32 amps,600 volts,,,Model  Y219073   CHINA   Surplus New   32 amps   600 volts   AC   200 kA   Type: USM3I Pole: 3,https://www.lenmark.com//collections/fuses/products/32-amp-fuse-holder-ultrasafe-y219073
125 Amp Semiconductor Fuse L70S-125,LITTELFUSE,125 amps,,,,Model  L70S125   Used   125 amps   AC   200 kA @ 700 VAC/ 20 kA @ 650 VDC   Mounting: Bolted Terminal: Blade  Volts: 700 VAC,https://www.lenmark.com//collections/fuses/products/powr-gard-125-amp-form101-semiconductor-fuse-no-l70s125-very-fast-acting
200 Amp Class RK5 Time Delay Fuse ECN-R200,FEDERAL PIONEER,200 amps,250 volts,,,Model  ECN-R200   Used   200 amps   250 volts   AC   RK5   200 kA  Volts: 250 V,https://www.lenmark.com//collections/fuses/products/200-amp-class-rk5-fuse-no-ecnr200
125 Amp Class RK5 Time Delay Fuse FLSR-125-ID,LITTELFUSE,125 amps,600 volts,,,Model  FLSR125ID   Used   125 amps   600 volts   AC   RK5   200 kA,https://www.lenmark.com//collections/fuses/products/125-amp-fuse-flsr125id
200 Amp Class RK5 Time Delay Fuse FLSR-200,LITTELFUSE,200 amps,600 volts,,,Model  FLSR-200   Used   200 amps   600 volts   AC   RK5   200 kA,https://www.lenmark.com//collections/fuses/products/200-amp-current-limiting-fuse-flsr-200
100 Amp Class J Fast-Acting Fuse JCL-100,ECONOLIM,100 amps,600 volts,,,Model  JCL-100   Used   100 amps   600 volts   AC   J   200 kA,https://www.lenmark.com//collections/fuses/products/100-amp-class-j-fuse-no-jcl100
200 Amp Fuse,Lenmark Industries,200 amps,600 volts,,,Model    Used   200 amps   600 volts   3-phase   AC   Yes,https://www.lenmark.com//collections/fuses/products/200-amp-fuse-1
175 Amp Fuse ATSDE175R,SHAWMUT,175 amps,600 volts,,,Model  ATSDE175R   Used   175 amps   600 volts   Class RK5  Current Limiting  Time Delay  Dual Element,https://www.lenmark.com//collections/fuses/products/175-amp-fuse-atsde175r
200 Amp Fuse,TEKELEK,200 amps,600 volts,,,Model    CANADA   Used   200 amps   600 volts   3-phase   High Volt   AC   Yes,https://www.lenmark.com//collections/fuses/products/200-amp-fuse
150 Amp Semiconductor Fuse A50QS150-4Y,FERRAZ SHAWMUT,150 amps,,,,"Model  A50QS150-4Y   Used   150 amps   AC   200 kA, 87 kA @ 500 V AC/DC  Volts: 500 V",https://www.lenmark.com//collections/fuses/products/150-amp-fuse-a50qs150-4y
125 Amp Class J Fuse A4J125,GOULD,125 amps,600 volts,,,Model  A4J125   Used   125 amps   600 volts   3-phase   High Volt   AC   J   Yes,https://www.lenmark.com//collections/fuses/products/125-amp-class-j-fuse-a4j125
70 Amp Class J Time Delay Fuse LPJ-70SP,BUSSMANN,70 amps,600 volts,,,Model  LPJ-70SP   Used   70 amps   600 volts   AC   J   200 kA   Yes,https://www.lenmark.com//collections/fuses/products/70-amp-fuse-lpj-70sp
200 Amp Class C Fuse FESC 200,GOULD,200 amps,600 volts,,,Model  FESC 200   Used   200 amps   600 volts   3-phase   High Volt   AC   C   Yes,https://www.lenmark.com//collections/fuses/products/200-amp-class-c-fuse-fesc-200
0.5 Amp Glass Fuse BK/GMA-500-R,BUSSMANN,0.5 amps,,,,Model  BK/GMA-500-R   Used   0.5 amps   AC   35 kA @ 250 VAC/ 10 kA @ 125 VDC   Yes  Volts: 250 V,https://www.lenmark.com//collections/fuses/products/35-amp-fuse-bk-gma-500-r
80 Amp Time Delay Fuse CRN-80,CEFCON,80 amps,,,,Model  CRN 80   Used   80 amps   AC   10 kA  Volts: 250 VAC,https://www.lenmark.com//collections/fuses/products/80-amp-type-d-fuse-crn-80
400 Amp Rectifier Fuse KAB-400,TRON,400 amps,250 volts,,,Model  No. KAB400   Used   400 amps   250 volts   AC,https://www.lenmark.com//collections/fuses/products/400-amp-rectifier-fuse-no-kab400
Class H 600 Amp Fuse CRN600,GOULD,600 amps,,,,"Model  CRN600   Surplus New   600 amps   Physical Size: 10.38"" x 2.56""  Features:  Class H  Current-limiting  Dual Element  Time Delay   Approvals:  CSA Certified Type ""D'",https://www.lenmark.com//collections/fuses/products/class-h-600-amp-fuse-crn600
Class RK1 250 Amp Fuse No. KTSR250,BUSSMANN,250 amps,600 volts,,,Model  No. KTSR250   Used   250 amps   600 volts,https://www.lenmark.com//collections/fuses/products/class-rk1-250-amp-fuse-no-ktsr250
200 Amp Class RK5 Time Delay Fuse TRSR200,GOULD,200 amps,600 volts,,,Model  TRSR200   CANADA   Used   200 amps   600 volts   AC   RK5   200 kA   Mounting: Clip Terminal: Blade  Element: Dual,https://www.lenmark.com//collections/fuses/products/tri-onic-200-amp-fuse-trsr200
30 Amp Fuse Holder BC6032P w/ Fuse FNQ-R-1/2,BUSSMANN,0.5 amps,600 volts,,,Model  BC6032P   Surplus New   0.5 amps   600 volts   3-phase   Low Volt   AC   CC   Fuse Holder:  Voltage: 600 Volts Series: BC  Holder Terminals: Pressure Plate Amperes: 30 Amps  No. of Fuses: 2,https://www.lenmark.com//collections/fuses/products/30-amp-fuse-holder-bc6032p-w-fuse-fnq-r-1-2
30 Amp 3 Pole Fuse Holder USCC3,MERSEN,30 amps,600 volts,,,"Model  USCC3   CHINA   Used   30 amps   600 volts   AC   Pole: 3 Mounting: DIN Rail  Body Material: Polyamide Contact Material: Tin-Plated Cooper  Termination: Pressure Plate Type: Cylindrical, with Blades",https://www.lenmark.com//collections/fuses/products/30-amp-3-pole-fuse-holder-uscc3
30 Amp Fuse Holder BC6032P w/ Fuse Time Delay ATQR3/4,BUSSMAN,3/4 amps,600 volts,,,"Model  BC6032P   UNITED STATES   Used   3/4 amps   600 volts   CC   200,000 AIC   Fuse Holder:  Amps: 30 Amp Voltage: 600 Volts  Class: CC",https://www.lenmark.com//collections/fuses/products/30-amp-fuse-holder-bc6032p-w-fuse-time-delay-atqr3-4
25 Amp Class RK5 Time Delay Fuse FLSR-25-ID,LITTELFUSE,25 amps,600 volts,,,Model  FLSR-25-ID   Used   25 amps   600 volts   AC   RK5   200 kA @ 600 VAC/ 20 kA @ 300 VDC,https://www.lenmark.com//collections/fuses/products/class-rk5-600vac-300vdc-fuse
250 Amp Semiconductor Fuse E25S-250,EDISON,250 amps,,,,Model  E25S250   UNITED STATES   Used   250 amps   AC  Voltage: 250 V,https://www.lenmark.com//collections/fuses/products/250-amp-semiconductor-fuse-e25s250
BM6032PQ 2 Pole Fuse Block 30 Amp 600 V,BUSSMANN,30 amps,600 volts,,,Model  BM6032PQ   UNITED STATES   Surplus New   30 amps   600 volts,https://www.lenmark.com//collections/fuses/products/bm6032pq-2-pole-fuse-block-30-amp-600-v
300 Amp Class J Fast-Acting Fuse A4J300,GOULD,300 amps,600 volts,,,Model  A4J300   Used   300 amps   600 volts   AC   J   200 kA   Yes   Speed: Fast-Acting   Mounting: Bolted  Terminal: Blade   Element: Dual,https://www.lenmark.com//collections/fuses/products/300-amp-fuse-a4j300
175 Amp Class RK-5 Time Delay Fuse FLRNR-175,LITTELFUSE,175 amps,,,,Model  FLRNR 175   Used   175 amps   AC   RK-5   200 kA   No   Volts: 250 V Size: Knife-Blase  Opening: Slo-Blo/Time Interrupting Rating (DC): 125 V @ 20 kA,https://www.lenmark.com//collections/fuses/products/175-amp-class-rk-5-current-limiting-fuse-flrnr-175
1-6/10 Amp Class RK5 Time Delay Fuse FRN-R-1-6/10 ( Box of 2 pcs),FUSETRON,1-6/10 amps,,,,Model  FRN-R-1-6/10   Used   1-6/10 amps   AC   RK5   200 kA   Voltage: 250 Volts Connection: Ferrule End,https://www.lenmark.com//collections/fuses/products/1-6-10-amp-class-rk5-current-limiting-fuse-frn-r16-10-box-of-2-pcs
150 Amp Class RK5 Time Delay Fuse TRS150R,FERRAZ SHAWMUT,150 amps,600 volts,,,"Model  TRS150R   Used   150 amps   600 volts   AC   RK5   200 kA   Features: Dual element, Time delay Interrupting Rating:  200 kA @ 600 VAC  100 kA @ 600 VDC",https://www.lenmark.com//collections/fuses/products/tri-onic-150a-600v-fuse-trs150r
175 Amp Current Limiting Fuse JA2-175,AEROFLEX,175 amps,600 volts,,,Model  JA2175   Used   175 amps   600 volts   AC   200 kA,https://www.lenmark.com//collections/fuses/products/175-amp-fuse-cat-no-ja2175
150 Amp Semiconductor Fuse A70QS150-4K,FERRAZ SHAWMUT,150 amps,700 volts,,,Model  A70QS150-4K   MEXICO   Surplus New   150 amps   700 volts   AC   200 kA   Mounting: Bolted Terminal: Blade  Volts: 700 VAC,https://www.lenmark.com//collections/fuses/products/amp-trap-150-amp-form101-semiconductor-fuse-no-a70qs150-4k-fast-acting
80 Amp Class RK5 Time Delay Fuse ECN-R80,FEDERAL PIONEER,80 amps,,,,Model  ECN-R80   Used   80 amps   AC   RK5   200 kA   Yes  Volts: 250 V,https://www.lenmark.com//collections/fuses/products/80-amp-time-delay-fuse-ecn-r80
110 Amp Miscellaneous Fuses,Lenmark Industries,,,,,"Condition  Used   AEROFLEX/ ENGLISH ELECTRIC/ MERSEN/ RELIANCE 110 Amp Fuse, Cat No.: JA2/ C-J/ CJ/ JCL, Class J, 600 volts   AEROFLEX 110 Amp Fuse, Cat No.: JA2110, Delay Action, 600 volts  ENGLISH ELECTRIC 110 Amp Fuse, Cat No.: C110J, HRC, Energy Limiting, 600 volts, Made: England   GOULD SHAWMUT AMP-TRAP/ MERSEN 110 Amp Fuse, Cat No.: CJ110, Class J, HRCI-J, Current Limiting, Fast Acting, 600 volts  RELIANCE 110 Amp Fuse, Cat No.: JCL110, Class J, Current Limiting, Fast Acting, 600 volts  ** call for prices**",https://www.lenmark.com//collections/fuses/products/110-amp-miscellaneous-fuses
200 Amp Class J Fuse C200J,GEC ALSTHOM,200 amps,600 volts,,,Model  C200J   Used   200 amps   600 volts   AC   J   200 kA,https://www.lenmark.com//collections/fuses/products/200-amp-class-j-fuse-c200j-1
20 Amp Class CC Time Delay Fuse ATDR20,FERRAZ SHAWMUT,20 amps,600 volts,,,Model  ATDR20   Used   20 amps   600 volts   AC   CC   200 kA @ 600 VAC/ 100 kA @ 300 VDC,https://www.lenmark.com//collections/fuses/products/20a-600vac-300vdc-limitron-fuse-atdr20
125 Amp Energy Limiting Fuse C125J,ENGLISH ELECTRIC,125 amps,600 volts,,,Model  C125J   Used   125 amps   600 volts   AC   200 kA,https://www.lenmark.com//collections/fuses/products/125-amp-class-j-fuse-c125j
250 Amp Class C Current Limiting Fuse GM250,GOULD SHAWMUT,250 amps,600 volts,,,Model  GM250   Surplus New   250 amps   600 volts   AC   C   200 kA,https://www.lenmark.com//collections/fuses/products/250-amp-class-c-current-limiting-fuse-gm250
3 Amp Class CC Fast-Acting Fuse ATM3 (Pack of 4),FERRAZ SHAWMUT,3 amps,600 volts,,,Model  ATM3   MEXICO   Used   3 amps   600 volts   Low Volt   AC   100kA,https://www.lenmark.com//collections/fuses/products/3-amp-fuse-atm3-pack-of-4
Fuse Holder ULTRASAFE USM 31 Y219073,FERRAZ SHAWMUT,30 amps,600 volts,,,Model  USM 31 Y219073   FRANCE   Used   30 amps   600 volts   AC  Pole : 3,https://www.lenmark.com//collections/fuses/products/fuse-holder-ultrasafe-usm-31-y219073
25 Amp Class RK5 Time Delay FRS-R-25,FUSETRON,25 amps,600 volts,,,Model  FRS-R-25   Used   25 amps   600 volts   3-phase   Low Volt   RK5   200 kA,https://www.lenmark.com//collections/fuses/products/25-amp-dual-element-time-delay-frs-r-25
Terminal Shrouds 38983080,SOCOMEC,,,,,Model  38983080   2020   FRANCE   Surplus New  Amp: 800,https://www.lenmark.com//collections/fuses/products/terminal-shrouds-38983080
2 Amp Class RK5 Time Delay Fuse TRS2R,MERSEN,2 amps,600 volts,,,Model  TRS2R   Surplus New   2 amps   600 volts   3-phase   AC   RK5   200 kA,https://www.lenmark.com//collections/fuses/products/tri-onic-2amp-600vac-fuse-class-rk5-trs2r
15 Amp Class RK5 Time Delay Fuse FRS-R15,FUSETRON,15 amps,600 volts,,,Model  FRS-R15   Used   15 amps   600 volts   3-phase   Low Volt   AC   RK5   200 kA,https://www.lenmark.com//collections/fuses/products/15-amp-dual-element-time-delay-smart-frs-r15
"Fuse Holder, Class CC, 30A, 3P, 600V 1492-FB3C30L",ALLEN BRADLEY,30 amps,600 volts,,,Model  1492-FB3C30L   Used   30 amps   600 volts   3-phase   AC   CC   200kA,https://www.lenmark.com//collections/fuses/products/fuse-holder-class-cc-30a-3p-600v-1492-fb3c30l
Ultrasafe Fuseholder 32Amp 690V USM3 C218548,FERRAZ SHAWMUT,32 amps,690 volts,,,Model  USM3 C218548   CHINA   Surplus New   32 amps   690 volts   3-phase   AC,https://www.lenmark.com//collections/fuses/products/ultrasafe-fuseholder-32amp-690v-usm3-c218548
250 Amp Class RK5 Fuse No. TRNR250,GOULD,250 amps,250 volts,,,Model  No. TRNR250   Used   250 amps   250 volts   Specifications:  Type: HRCI-R Current Limiting Time Delay Made: Canada,https://www.lenmark.com//collections/fuses/products/250-amp-class-rk5-fuse-no-trnr250
150 Amp Fuse KTSR50,BUSSMANN,150 amps,600 volts,,,Model  KTSR50   Used   150 amps   600 volts   Class: RK1  Current Limiting  Fast Acting,https://www.lenmark.com//collections/fuses/products/150-amp-fuse-ktsr50
450 Amp Energy Limiting Fuse C450J,ENGLISH ELECTRIC,450 amps,600 volts,,,Model  C450J   Used   450 amps   600 volts   AC   200 kA,https://www.lenmark.com//collections/fuses/products/450-amp-fuse-no-c450j
32 Amp Fuse Holder PS 10-3 10x38 545 0104S,WIMEX,32 amps,690 volts,,,Model  545 0104S   Used   32 amps   690 volts   3-phase   Low Volt   AC,https://www.lenmark.com//collections/fuses/products/32-amp-fuse-holder-ps-10-3-10x38-545-0104s
1 Amp Class J Fast-Acting Fuse A4J1,FERRAZ SHAWMUT,1 amps,600 volts,,,Model  A4J1   MEXICO   Very Good   1 amps   600 volts   AC   J   200 kA   Mounting Type: Clip Interrupting Rating (DC): 300 V @ 100 kA,https://www.lenmark.com//collections/fuses/products/1-amp-600-volt-class-j-current-limiting-protection-fuse-a4j1
UltraSafe 600V 30A Fuse Holder,FERRAZ SHAWMUT,2 amps,600 volts,,,Condition  Very Good   2 amps   600 volts,https://www.lenmark.com//collections/fuses/products/ultrasafe-600v-30a-fuse-holder
15 Amp Class K5 One-Time Fuse OTS15,FERRAZ SHAWMUT,15 amps,600 volts,,,Model  OTS15   Good   15 amps   600 volts   AC   K5   Yes,https://www.lenmark.com//collections/fuses/products/15a-600v-class-k5-one-time-fuse-ots15
400 Amp Class H One-Time Fuse NRS400,FERRAZ SHAWMUT,400 amps,600 volts,,,Model  NRS400   Used   400 amps   600 volts   AC   H   10 kA   Yes,https://www.lenmark.com//collections/fuses/products/400-amp-nrs-fuse
300 Amp Semiconductor Fuse A15QS300-4,FERRAZ SHAWMUT,300 amps,120 volts,,,"Model  A15QS300-4   Used   300 amps   120 volts   AC   100 kA, 50 kA @ 150V AC/DC   Yes  Volts: 150 V",https://www.lenmark.com//collections/fuses/products/300-amp-fuse-a15qs300-4
80 Amp Class RK5 Time Delay Fuse FRN-R-80,FUSETRON,80 amps,,,,Model  FRN-R-80   Used   80 amps   AC   RK5   200 kA  Volts: 250 V,https://www.lenmark.com//collections/fuses/products/80-amp-class-rk5-fuse-frn-r-80
"30A, 600V Fuse Holder 1492-FB1M30",ALLEN-BRADLEY,30 amps,600 volts,,,Model  1492-FB1M30   Used   30 amps   600 volts   Single-phase   High Volt,https://www.lenmark.com//collections/fuses/products/30a-600v-fuse-holder-1492-fb1m30
50 Amp Fuse CIS50,GEC ALSTHOM,50 amps,,,,Model  CIS50   CANADA   Surplus New   50 amps   AC   200 kA @ 660 VAC/ 40 kA @ 460 VDC   Type: HRC II-C Mounting: Bolt  Terminal: Blade Voltage Rating: 660 VAC/ 460 VDC,https://www.lenmark.com//collections/fuses/products/50-amp-fuse-no-cis50
60 Amp Semiconductor Fuse XL50P60,BRUSH,60 amps,,,,Model  XL50P60   Used   60 amps   Type: XL Mounting: Bolt  Terminal: Blade,https://www.lenmark.com//collections/fuses/products/60-amp-semiconductor-fuse-no-xl50p60
125 Amp Class J Current Limiting Fuse JCL-125,ECONOLIM,125 amps,600 volts,,,Model  JCL 125   Used   125 amps   600 volts   AC   J   200 kA,https://www.lenmark.com//collections/fuses/products/125-amp-class-j-fuse-jcl-127
70 Amp Class RK5 Time Delay TRSR100,GOULD,100 amps,600 volts,,,Model  TSR100   Used   100 amps   600 volts   AC   RK5   200 kA   Mounting: Clip Terminal: Blade  Type: Current Limiting,https://www.lenmark.com//collections/fuses/products/tri-onic-70-amp-fuse-no-tsr100
70 Amp Class RK5 Time Delay ECS-70,ECONOMY,70 amps,600 volts,,,Model  ECS70   UNITED STATES   Used   70 amps   600 volts   AC   RK5   200 kA   Mounting: Clip Terminal: Blade,https://www.lenmark.com//collections/fuses/products/70-amp-fuse-no-ecs70
350 Amp Class RK5 Time Delay Fuse ECNR-350,ECONOLIM,350 amps,,,,Model  ECNR 350   Used   350 amps   AC   RK5   100 kA  Volts: 250V,https://www.lenmark.com//collections/fuses/products/350-amp-rks-fuse-ecnr-350
